# Derived from JMdict common-only data (2026-08-31) via scriptin/jmdict-simplified.
# Original data © EDRDG under the EDRDG Dictionary License; distribution terms: CC BY-SA 4.0.
# See docs/katakana-english-dictionary-notice.md.
サービスエリア	rest area
サーファー	surfer
サーフィン	surfing
サーフィン	surfboarding
サーブ	serve
サーベイランス	surveillance
サーモン	salmon
サーロイン	sirloin
サイエンス	science
サイクリング	cycling
サイクリング	bicycling
サイクル	cycle
サイクロン	cyclone
サイズ	size
サイト	site
サイト	website
サイド	side
サイドカー	sidecar
サイドビジネス	side business
サイドビジネス	side job
サイレン	siren
サイレント	silent film
サイレント	silent letter
サイロ	silo
サイン	autograph
サイン	signature
サイン	sign
サウスポー	southpaw
サウスポー	left-handed person
サウナ	sauna
サウンド	sound
サクセス	success
サクソフォン	saxophone
サッカー	soccer
サックス	saxophone
サックス	sax
サッシ	sash
サテライト	satellite
サテン	satin
サド	sadist
サド	sadism
サドル	saddle
サドンデス	sudden death
サドンデス	golden goal playoff
サニタリー	sanitary
サバイバル	survival
サバンナ	savanna
サバンナ	savannah
サパー	supper
サファイア	sapphire
サファリ	safari
サファリラリー	safari rally
サブ	sub
サブ	substitute
サブ	reserve
サブタイトル	subtitle
サブマリン	submarine
サプライ	supply
サプライヤー	supplier
サポーター	athletic supporter
サポーター	jockstrap
サポーター	backer
サポート	support
サマー	summer
サマースクール	summer school
サマライズ	summarize
サマライズ	summarise
サラダ	salad
サラブレッド	person of lineage
サラブレッド	blue-blood
サラリー	salary
サラリーマン	office worker
サラリーマン	company employee
サラリーマン	company man
サリー	sari
サリー	saree
サルーン	saloon
サロン	salon
サロン	saloon
サロン	reception room
サンクチュアリ	sanctuary
サングラス	sunglasses
サンシャイン	sunshine
サンダル	sandal
サンチュール	belt
サンデー	sundae
サントラ	soundtrack
サンドイッチ	sandwich
サンドペーパー	sandpaper
サンバ	samba
サンプラー	sampler
サンプラー	imitation platinum
サンプリング	sampling
サンプリング	taking a sample
サンプリング	distributing free samples
サンプル	sample
サンプル	example
サンプル	specimen
サンルーフ	sunroof
ザリガニ	crawfish
シーク	seek
シークレット	secret
シーズニング	seasoning
シーズンオフ	off-season
シーソーゲーム	seesaw game
シーソーゲーム	back-and-forth match
シーツ	sheet
シーツ	bed sheet
シート	seat
シートベルト	seat belt
シートベルト	seatbelt
シートベルト	safety belt
シード	seed
シーフード	seafood
シームレス	seamless
シームレス	seamless stockings
シーリング	ceiling
シール	seal
シール	sticker
シールド	shield
シーン	scene
シーン	sight
シーン	scenario
シアター	theater
シアター	theatre
シアン	cyan
シェイク	milkshake
シェイク	shake
シェーク	milkshake
シェーク	shake
シェーバー	shaver
シェア	sharing
シェア	market share
シェアリング	sharing
シェイプアップ	getting in shape
シェパード	shepherd
シェフ	chef
シェリー	sherry
シェル	shell
シェルター	shelter
シエスタ	siesta
シグナル	signal
システム	system
システムズ	systems
シソーラス	thesaurus
シチュエーション	situation
シックスナイン	soixante-neuf
シップ	ship
シティ	city
シティーエアターミナル	city air terminal
シトロン	lemon soda
シナモン	cinnamon
シナリオ	script
シナリオ	screenplay
シナリオ	scenario
シナリオライター	scriptwriter
シナリオライター	screenwriter
シニア	senior
シネマ	cinema
シノニム	synonym
シフォン	chiffon
シフト	shift
シフト	move
シフト	work schedule
シミーズ	chemise
シミュレーション	simulation
シミュレーション	diving
シミュレーション	flopping
シミュレーター	simulator
シャークスキン	shark skin
シャープ	sharp
シャープ	number sign
シャープ	hash sign
シャープペンシル	mechanical pencil
シャープペンシル	automatic pencil
シャープペンシル	propelling pencil
シャーベット	sorbet
シャーマン	shaman
シャーリング	shirring
シャットアウト	shutout
シャットアウト	shutting out
シャットアウト	locking out
シャッポ	hat
シャツ	undershirt
シャツ	singlet
シャトー	castle
シャトル	shuttlecock
シャトル	space shuttle
シャトルバス	shuttle bus
シャドー	shadow
シャフト	axle
シャフト	mine shaft
シャフト	pit
シャベル	shovel
ショベル	shovel
シャルマン	charming
シャワー	shower
シャン	beautiful
シャンデリア	chandelier
シャンパン	champagne
シャンプー	shampoo
シュークリーム	cream puff
シューズ	shoes
シュート	shootball
シュール	surrealism
シュルレアリスム	surrealism
シュールレアリズム	surrealism
シュガー	sugar
シュガー	schizophrenia
シュナップス	liquor
シュプレヒコール	choral chanting
シュレッダー	shredder
ショー	show
ショー	performance
ショー	exhibition
ショーウィンドウ	display window
ショーウィンドウ	shop window
ショーウィンドウ	store window
ショーケース	showcase
ショーケース	display case
ショーケース	vitrine
ショーツ	shorts
ショーツ	panties
ショーツ	knickers
ショート	short
ショート	shortstop
ショート	short hair
ショートカット	shortcut
ショートカット	taking a shortcut
ショートステイ	short stay
ショートステイ	temporary care
ショートパンツ	shorts
ショール	shawl
ショールーム	showroom
ショック	impact
ショック	jolt
ショック	event that rattles the markets
ショット	shot
ショット	hit
ショット	strike
ショッピング	shopping
ショッピングカート	shopping cart
ショッピングモール	shopping mall
ショップ	shop
ショルダーバッグ	shoulder bag
シリーズ	series
シリアス	serious
シリンジ	syringe
シリンダー	cylinder
シルエッター	silhouetter
シルエット	silhouette
シルク	silk
シルバー	silver
シルバー	senior citizen
シルバー	pensioner
シロップ	syrup
シン	shin
シンカー	sinker
シンガー	singer
シンガーソングライター	singer-songwriter
シンク	sink
シンクタンク	think tank
シンクロ	synchronization
シンクロ	synchronized swimming
シンクロナイズ	synchronization
シンクロナイズ	synchronisation
シングル	single
シングル	single bed
シングル	hotel room with a single bed
シングルス	single people
シングルス	unmarried people
シンジケート	syndicate
シンセサイザー	synthesizer
シンセサイザー	synthesiser
シンドローム	syndrome
シンパ	sympathiser
シンフォニー	symphony
シンボリスト	symbolist
シンボル	symbol
シンポ	symposium
シンポジウム	symposium
ジーパン	jeans
ジーパン	dungarees
ジープ	jeep
ジーン	gene
ジーンズ	jeans
ジーンズ	denim
ジーンズ	jean
ジェスチャー	gesture
ジェット	jet
ジェットコースター	roller coaster
ジェネレーション	generation
ジェノサイド	genocide
ジェラシー	jealousy
ジェロントクラシー	gerontocracy
ジェンダー	gender
ジグザグ	zig-zag
ジグザグ	zigzag
ジグソーパズル	jigsaw puzzle
ジグソーパズル	jigsaw
ジグソーパズル	puzzle
ジストロフィー	dystrophy
ジハード	jihad
ジハード	jehad
ジブ	jib
ジプシー	gypsy
ジプシー	gipsy
ジム	gym
ジム	gymnasium
ジャー	container for keeping food or drink warm
ジャー	jar
ジャージー	jersey
ジャージー	sweatsuit
ジャージー	tracksuit
ジャーナリスト	journalist
ジャーナリズム	journalism
ジャーナル	journal
ジャーナル	log
ジャイアント	giant
ジャイロスコープ	gyroscope
ジャケット	jacket
ジャケット	book jacket
ジャケット	dust cover
ジャスミン	jasmine
ジャズ	jazz
ジャズメン	jazzmen
ジャッキ	jack
ジャック	jack
ジャック	knave
ジャック	hijack
ジャッジ	judge
ジャッジ	judgement
ジャッジ	decision
ジャブ	jab
ジャポニカ	japonica
ジャム	jam
ジャンクション	junction
ジャングル	jungle
ジャングル	jungle music
ジャンパー	blouson
ジャンパー	windbreaker
ジャンパー	jumper
ジャンプ	jump
ジャンプ	sudden rise
ジャンボ	jumbo
ジャンボ	jumbo-sized
ジャンボ	jumbo jet
ジャンル	genre
ジャンル	category
ジャンル	kind
ジュークボックス	juke-box
ジュース	juice
ジュース	sweetened drink
ジュール	joule
ジュエリー	jewelry
ジュエリー	jewellery
ジュニア	junior
ジュビリー	jubilee
ジュラルミン	duralumin
ジュリー	jury
ジョーカー	joker
ジョーカー	funny guy
ジョーク	joke
ジョイ	joy
ジョイント	joint
ジョギング	jogging
ジョッキ	beer mug
ジョッキ	stein
ジョッキ	tankard
ジラフ	giraffe
ジレンマ	dilemma
ジン	gin
ジンギスカン	jingisukan
ジンギスカン	grilled mutton and vegetable dish
ジンクス	thing that brings good or bad luck
ジンクス	popular belief
ジンクス	superstition
スーツ	suit
スーツケース	suitcase
スーパー	supermarket
スーパー	subtitles
スーパー	telop
スーパースター	superstar
スーパーチェーン	supermarket chain
スーパーバイザー	supervisor
スーパーマーケット	supermarket
スーパーマン	superman
スーパーマン	superhuman person
スイート	pleasing
スイート	delightful
スイッチ	switch
スイッチ	points
スイッチ	change
スイマー	swimmer
スイミングクラブ	swimming club
スイング	swing
スカート	skirt
スカーレット	scarlet
スカイ	sky
スカイライン	skyline
スカイライン	scenic mountain road
スカウト	recruiter
スカウト	headhunter
スカウト	scouting
スカラシップ	scholarship
スカル	scull
スカル	sculling boat
スキー	skiing
スキー	ski
スキー	skis
スキーヤー	skier
スキッパー	skipper
スキャナー	scanner
スキャン	scan
スキャンダル	scandal
スキューバ	scuba
スキューバ	scuba diving equipment
スキューバ	scuba gear
スキン	skin
スキン	condom
スキンケア	skin care
スキンシップ	physical intimacy
スクーター	scooter
スクール	school
スクラップ	cutting
スクラップ	scrapbook
スクラム	scrummage
スクランブル	scramble
スクリーン	screen
スクリーン	curtain
スクリーン	raster
スクリプター	script supervisor
スクリプター	continuity supervisor
スクリュー	screw
スクリュー	screw propeller
スケーター	skater
スケーティング	skating
スケート	skate
スケート	skates
スケートリンク	ice skating rink
スケートリンク	ice rink
スケープゴート	scapegoat
スケール	rule
スケール	ruler
スケール	scale
スケジュール	schedule
スケジュール	program
スケジュール	calendar
スケッチ	sketch
スケッチ	sketching
スケッチブック	sketchbook
スコーカー	squawker
スコープ	scope
スコープ	extent
スコープ	range
スコール	squall
スコア	full score
スコアボード	scoreboard
スコップ	shovel
スコップ	spade
スコップ	scoop
スター	celebrity
スター	asterisk
スタート	start
スタート	beginning
スタート	departing
スタートライン	start line
スタートライン	starting point
スタイリスト	stylist
スタイリング	styling
スタイル	build
スタイル	physique
スタイル	shape
スタジアム	stadium
スタジオ	studio
スタッフ	staff
スタッフ	staff member
スタブ	stub
スタミナ	stamina
スタミナ	energy
スタメン	starting lineup
スタメン	player in the starting lineup
スタンガン	stun gun
スタンス	stance
スタンス	attitude
スタンス	standpoint
スタンダード	standard
スタンド	stands
スタンド	bleachers
スタンド	desk lamp
スタンプ	stamp
スチーム	steam
スチール	steel
スチュワーデス	stewardess
ステーキ	steak
ステーション	station
ステージ	performance
ステージ	show
ステージ	part
ステータス	status
ステイタス	status
ステート	state
ステートメント	statement
スティック	stick
ステッカー	sticker
ステッキ	cane
ステッキ	wand
ステップ	pace
ステップ	stage
ステルス	stealth
ステレオタイプ	stereotype
ステロイド	steroid
ステンドグラス	stained glass
ステンレス	stainless steel
ストーブ	stove
ストーム	storm
ストーリー	story
ストーリー	tale
ストーリー	legend
ストーンウォッシュ	stone wash
ストア	store
ストア	shop
ストッキング	stockings
ストック	stock
ストック	inventory
ストック	share
ストッパー	stopper
ストップ	stop
ストップウォッチ	stopwatch
ストライカー	striker
ストライプ	stripe
ストリーカー	streaker
ストリート	street
ストリッパー	stripper
ストリップ	strip show
ストリップ	striptease
ストリップ	stripping
ストレート	straight
ストレート	straightforward
ストレート	direct
ストレス	stress
ストレッチ	stretch material
ストレッチ	stretching
ストレッチ	stretch
ストロー	drinking straw
ストロー	straw
ストロベリー	strawberry
ストロボ	stroboscope
ストロボ	strobe lamp
ストロボ	stroboscopic lamp
スナック	snack
スナック	light meal
スナック	munchie
スナップ	snapshot
スナップ	snap fastener
スナップ	press stud
スニーカー	sneaker
スニーカー	sneakers
スニーカー	trainers
スネーク	snake
スノー	snow
スパーク	spark
スパート	spurt
スパーリング	sparring
スパイ	spy
スパイ	spying
スパイク	stud
スパイク	cleat
スパイク	spiked shoes
スパイス	spice
スパイラル	spiral
スパゲティ	spaghetti
スパゲッティ	spaghetti
スパッツ	gaiters
スパン	span
スピーカー	speaker
スピーチ	speech
スピード	speed
スピードアップ	speeding up
スピードアップ	speed-up
スピードウェイ	speedway
スピードウエー	speedway
スピリット	spirit
スピン	spin
スピン	rotation
スフィンクス	sphinx
スプーン	spoon
スプーン	spoon lure
スプリット	split
スプリンクラー	sprinkler
スプリング	topcoat
スプリンター	sprinter
スプリント	sprint
スプレー	spray
スプレー	sprayer
スプレー	atomizer
スペーシング	spacing
スペース	space
スペース	room
スペースシャトル	space shuttle
スペクタクル	spectacle
スペクタクル	striking display
スペクタクル	extravaganza
スペクトル	spectrum
スペシャリスト	specialist
スペル	spelling
スペンサージャケット	spencer jacket
スポーク	spoke
スポークスマン	spokesman
スポーツ	sport
スポーツ	sports
スポーツカー	sports car
スポーツマン	sportsman
スポット	spot
スポット	dot
スポット	mark
スポットライト	spotlight
スポットライト	close observation
スポンサー	sponsor
スポンジ	sponge
スポンジケーキ	sponge cake
スマイル	smile
スマッシュ	smash
スモーカー	smoker
スモッグ	smog
スライス	slice
スライス	backspin shot
スライダー	slider
スライディング	sliding
スライド	transparency
スラック	slack
スラックス	slacks
スラローム	slalom
スランプ	slump
スリーサイズ	bust-waist-hip measurements
スリーサイズ	vital statistics
スリット	slit
スリッパ	slipper
スリッパ	slippers
スリップ	slip
スリップ	skid
スリップ	slide
スリリング	thrilling
スリル	thrill
スルー	ignoring
スルー	looking the other way
スルー	letting pass
スレート	slate
スロー	slow motion
スローガン	slogan
スロープ	slope
スロット	slot
スロット	slot machine
スワップ	swap
スワップ	wife-swapping
スワップ	swinging
スワン	swan
ズーム	zoom
ズームレンズ	zoom lens
ズボン	trousers
ズボン	pants
セーター	sweater
セーター	jumper
セーフ	safe
セーフティードライブ	driving safely
セーブ	going easy on
セーブ	curbing
セーブ	restraining
セール	sale
セールス	sales
セールス	selling
セールス	salesman
セールスマン	salesman
セオリー	theory
セオリー	standard procedure
セオリー	common strategy
セカンド	second base
セカンド	second baseman
セカンド	assistant
セキュリティ	security
セキュリティー	security
セクション	section
セクター	sector
セクハラ	sexual harassment
セシウム	caesium
セゾン	season
セダン	sedan
セックス	sex
セックス	sexual intercourse
セックス	gender
セッション	session
セッション	jam session
セッション	jam
セッティング	setting
セッティング	installing
セッティング	mounting
セット	combo
セット	setting up
セット	preparing
セピア	sepia
セブン	seven
セミコロン	semicolon
セミナー	seminar
セメント	cement
セラー	seller
セラー	cellar
セラミック	ceramic
セル	cell
セル	serge
セル	starter motor
セルフ	self-service
セルフサービス	self-service
セルロイド	celluloid
セレクション	selection
セレクト	selection
セレナーデ	serenade
セレナード	serenade
セレモニー	ceremony
セロハンテープ	cellophane tape
セロリ	celery
センサー	sensor
センス	flair
センセーション	sensation
センター	centre
センター	center
センター	center fielder
センタリング	centering
センタリング	centring
センチ	centimeter
センチ	centimetre
センチメートル	centimeter
センチメートル	centimetre
センチメンタル	sentimental
ゼネコン	general contractor
ゼネコン	main contractor
ゼネコン	major construction company
ゼネスト	general strike
ゼネラルマネージャー	general manager
ゼミ	seminar
ゼラチン	gelatin
ゼラチン	gelatine
ゼリー	jello
ゼリー	jelly
ゼリー	gelatin dessert
ソーイングセット	sewing kit
ソーイングセット	sewing set
ソース	sauce
ソーセージ	sausage
ソープ	soap
ソープ	soapland
ソープランド	soapland
ソサエティ	society
ソーシャルワーカー	social worker
ソックス	socks
ソナタ	sonata
ソビエト	soviet
ソファ	sofa
ソファ	couch
ソファー	sofa
ソファー	couch
ソフト	software
ソフト	soft hat
ソフト	felt hat
ソフトウェア	software
ソフトウエア	software
ソフトボール	softball
ソプラノ	soprano
ソリスト	soloist
ソロ	solo
ソング	song
ゾーン	zone
ターゲット	target
タービン	turbine
ターボ	turbo
ターミナル	terminal
タール	tar
ターン	turn
タイ	tie
タイ	necktie
タイ	draw
タイアップ	tie-in
タイアップ	collaboration
タイアップ	partnership
タイゲーム	tie game
タイゲーム	tied game
タイゲーム	drawn game
タイツ	tights
タイツ	pantyhose
タイト	tight
タイト	close-fitting
タイト	snug
タイトル	title
タイピスト	typist
タイプ	type
タイプ	kind
タイプ	sort
タイプライター	typewriter
タイマー	timer
タイマー	time switch
タイマー	stopwatch
タイミング	timing
タイム	time-out
タイムスタンプ	time-stamp
タイムスタンプ	time-stamping machine
タイムズ	times
タイムマシン	time machine
タイムリー	clutch hit
タイムリー	run-scoring hit
タイヤ	tire
タイヤ	tyre
タイル	tile
タウン	town
タオル	towel
タキシード	tuxedo
タキシード	dinner suit
タクシー	taxi
タグ	tag
タグ	label
タグ	game of tag
タグボート	tugboat
タスク	task
タッチ	touch
タッチ	touching
タッチ	being involved in
タップ	tap
タップ	faucet
タップ	tap dance
タブー	taboo
タブロイド	tabloid
タルク	talc
タレント	television personality
タレント	radio personality
タレント	talent
タワー	tower
タンカー	tanker
タンク	cistern
タンク	vat
タンクローリー	tank truck
タンクローリー	tanker truck
タンクローリー	tanker
タンデム	tandem
ダーク	dark
ダース	dozen
ダーリン	darling
ダイアグラム	diagram
ダイエット	diet
ダイエット	dieting
ダイオード	diode
ダイジェスト	digest
ダイジェスト	summary
ダイジェスト	abridgment
ダイナマイト	dynamite
ダイナミクス	dynamics
ダイナミズム	dynamism
ダイニング	dining
ダイニング	dining room
ダイニング	meal
ダイビング	diving
ダイヤ	diamond
ダイヤモンド	diamond
ダイヤモンド	infield
ダウン	fall
ダウン	decrease
ダウン	drop
ダウンサイジング	downsizing
ダウンタウン	downtown
ダウンロード	download
ダカ	da
ダクト	duct
ダッシュ	dash
ダビング	dubbing
ダビング	mixing
ダビング	re-recording
ダブル	double
ダブル	double bed
ダブル	hotel room with a double bed
ダミー	dummy
ダム	dam
ダメージ	damage
ダンク	dunk
ダンサー	dancer
ダンシング	dancing
ダンス	dance
ダンス	dancing
ダンスホール	dance hall
ダンスホール	ballroom
ダントツ	far and away the best
ダントツ	the very best
ダントツ	cream of the crop
ダンプ	dump
ダンプ	dump truck
ダンプカー	dump truck
チーズ	cheese
チーフ	chief
チーフ	head
チーム	team
チームワーク	teamwork
チア	cheer
チア	cheerleading
チアガール	cheerleader
チェア	chair
チェアマン	chairman
チェス	chess
チェッカー	draughts
チェック	plaid
チェック	check
チェック	inspection
チェックアウト	check-out
チェックイン	check-in
チェリー	cherry
チェロ	cello
チェロ	violoncello
チェンジ	change
チェンジ	changing
チェンジャー	changer
チェンバロ	harpsichord
チキン	chicken
チキン	coward
チキン	scaredy-cat
チケット	ticket
チップ	tip
チップ	gratuity
チップ	foul tip
チフス	typhoid
チフス	paratyphoid
チフス	typhus
チャージ	recharging
チャージ	refuelling
チャージ	charge
チャーター	charter
チャーチ	church
チャート	chart
チャイナ	china
チャイナ	porcelain
チャイム	chime
チャイルド	child
チャック	zip fastener
チャック	zipper
チャック	zip
チャット	chat
チャネリング	channelling
チャネリング	channeling
チャネル	channel
チャンネル	channel
チャプター	chapter
チャペル	chapel
チャリティー	charity
チャレンジ	attempt
チャレンジ	try
チャレンジ	tackling
チャンス	chance
チャンス	opportunity
チャンピオン	champion
チューター	tutor
チューブ	tube
チューリップ	tulip
チョーク	chalk
チョコ	chocolate
チョコレート	chocolate
チルダ	tilde
ツーリスト	tourist
ツール	tool
ツアー	tour
ツイン	twin
ツイン	twin room
ツイン	double room
テーゼ	thesis
テーゼ	statement
テーブル	table
テープ	tape
テーマ	theme
テーマ	topic
テーマ	subject matter
テーマソング	theme song
テーマパーク	theme park
テーラー	tailor
ティー	tea
ティッシュ	tissue
ティッシュ	facial tissue
ティッシュペーパー	tissue paper
ティッシュペーパー	tissue
ティッシュペーパー	facial tissue
ティラニー	tyranny
ティンパニ	timpani
ティンパニ	tympany
テイスト	taste
テイスト	flavor
テイスト	liking
テキ	beefsteak
テキスト	text
テキスト	textbook
テク	technology
テク	technique
テクスチャ	texture
テクニシャン	technician
テクニック	technique
テクノクラート	technocrat
テクノロジー	technology
テスター	multimeter
テスター	multitester
テスター	volt-ohm-milliammeter
テスト	exam
テスト	examination
テスト	quiz
テストケース	test case
テックス	fibreboard
テックス	wallboard
テックス	cloth
テトラクロロエチレン	tetrachloroethylene
テナー	tenor
テニス	tennis
テニスコート	tennis court
テノール	tenor
テラス	terrace
テリーヌ	terrine
テリトリー	territory
テレカンファレンス	teleconference
テレクラ	telephone dating or sex service
テレクラ	sex chat line
テレグラフ	telegraph
テレコム	telecommunication
テレスキャン	telescan
テレックス	telex
テレックス	teletypewriter exchange
テレビ	television
テレビジョン	television
テレホン	telephone
テレメーター	telemeter
テロ	terror
テロ	terrorism
テロップ	subtitles
テロリスト	terrorist
テロリズム	terrorism
テン	ten
テンション	spirits
テンション	excitement
テンション	energy level
テント	tent
テンペラ	tempera
テンポ	tempo
テンポラリー	temporary
デーゲーム	day game
データ	data
データ	datum
データバンク	data bank
データバンク	databank
データベース	database
デート	date night
デーモン	demon
デイリー	perishables
ディーゼル	diesel
ディープ	deep
ディーラー	dealership
ディーラー	dealer
ディクショナリ	dictionary
ディスカウント	discount
ディスカッション	discussion
ディスカバー	discover
ディスク	disk
ディスク	disc
ディスクジョッキー	disk jockey
ディスクジョッキー	disc jockey
ディスクロージャー	disclosure
ディスコ	disco
ディスコ	discotheque
ディストーション	distortion
ディスプレイ	display
ディスプレイ	monitor
ディスプレー	display
ディスプレー	monitor
ディテール	detail
ディナー	dinner
ディフェンス	defence
ディベート	debate
ディミヌエンド	diminuendo
ディレクター	director
ディレクトリ	directory
ディレクトリ	folder
ディンギー	dinghy
デカルコマニー	transfer
デカルコマニー	decalcomanie
デカルコマニー	decalcomania
デコーダ	decoder
デコーダー	decoder
デコレーション	decoration
デザート	dessert
デザイナー	designer
デザイン	design
デシベル	decibel
デジタル	digital
デスク	desk
デスク	copy editor
デタント	detente
デッキ	vestibule
デッキ	tape deck
デッサン	rough sketch
デッドヒート	fiercely fought contest
デッドヒート	dead heat
デニール	denier
デニム	denim
デニム	jeans
デバイス	device
デパート	department store
デパート	department
デビュー	debut
デビュー	doing something for the first time
デビュー	starting anew
デフォルメ	deformation
デフレ	deflation
デブ	fat
デブ	chubby
デブ	fatso
デベロッパー	developer
デポジット	deposit
デマ	groundless rumor
デマ	misinformation
デマンド	demand
デメリット	disadvantage
デメリット	drawback
デメリット	demerit
デモ	demonstration
デモ	protest
デモ	presentation
デモクラシー	democracy
デモクラット	democrat
デモンストレーション	demonstration
デモンストレーション	protest
デモンストレーション	presentation
デューティーフリー	duty-free
デュエット	duet
デュオ	duo
デリート	delete
デリカ	delicatessen
デルタ	delta
デレゲーション	delegation
トーキー	prerecorded announcement
トーク	banter
トーク	chat
トーク	talk show
トークショー	talk show
トークショー	chat show
トースター	toaster
トースト	toast
トータル	total
トータル	totalling
トータル	adding up
トーチ	torch
トーチ	flashlight
トーナメント	tournament
トーナメント	elimination tournament
トール	toll
トーン	tone
トイレ	toilet
トイレ	restroom
トイレ	bathroom
トイレット	toilet
トイレットペーパー	toilet paper
トイレットペーパー	lavatory paper
トス	tossing
トタン	corrugated iron
トタン	corrugated sheet metal
トタン	galvanised sheet iron
トッパー	topper
トップ	top
トップ	top position
トップ	senior management
トップクラス	top-class
トップスター	major celebrity
トップニュース	top news
トップニュース	front-page news
トップニュース	lead story
トップバッター	leadoff batter
トップバッター	first batter
トップレス	topless
トトカルチョ	football pool
トピック	topic
トマホーク	tomahawk
トミーガン	tommy gun
トライ	try
トライ	attempt
トライアスロン	triathlon
トライアル	trial
トラクター	tractor
トラスト	trust
トラック	truck
トラック	lorry
トラッド	traditional jazz
トラッド	trad jazz
トラップ	trap
トラバーユ	job change
トラバーユ	change of occupation
トラバーユ	work
トラフ	trough
トラフィック	traffic
トラブル	trouble
トラブル	difficulty
トラブル	problem
トラベル	travel
トランキライザー	tranquilizer
トランキライザー	tranquiliser
トランク	suitcase
トランク	trunk
トランク	boot
トランクス	boxers
トランクス	boxer shorts
トランシーバー	transceiver
トランジスタ	transistor
トランジット	transit
トランス	transformer
トランスポンダー	transponder
トランペット	trumpet
トリオ	trio
トリガー	trigger
トリクロロエチレン	trichloroethylene
トリック	trick
トリック	plot device
トリック	mystery-fiction trope
トリップ	trip
トリップ	excursion
トリニトロトルエン	trinitrotoluene
トリビューン	tribune
トリプル	triple
トリュフ	truffle
トルエン	toluene
トルエン	toluol
トルク	torque
トルコ	turquoise
トレー	tray
トレース	tracing
トレード	trade
トレード	trading
トレードマーク	trademark
トレーナー	sweatshirt
トレーニング	practice
トレーニング	working out
トレーニング	workout
トレーラー	semi-trailer truck
トレッカー	trekker
トレンチコート	trench coat
トレンディー	trendy
トレンド	trend
トロイ	troy
トロフィー	trophy
トロンボーン	trombone
トワイライト	twilight
トンネル	tunnel
ドーク	centrists
ドーナツ	doughnut
ドーナツ	donut
ドーマーウインドー	dormer window
ドーム	dome
ドア	door
ドキュメンタリー	documentary
ドキュメント	document
ドキュメント	documentation
ドキュメント	documentary
ドクター	doctor
ドクトリン	doctrine
ドッキング	docking
ドック	dock
ドック	thorough physical examination
ドッグファイト	dog fight
ドッジボール	dodgeball
ドット	dot
ドット	point
ドット	polka dots
ドミノ	dominoes
ドミノ	domino effect
ドライ	dry
ドライ	unemotional
ドライ	matter-of-fact
ドライバー	motorist
ドライバー	screwdriver
ドライフラワー	dried flowers
ドライフラワー	dried flower
ドライブ	drive
ドライブ	trip by car
ドライブ	driving
ドライヤー	drier
ドライヤー	blower
ドラッグ	drug
ドラッグ	medicine
ドラッグ	narcotics
ドラッグストア	drugstore
ドラッグストア	pharmacy
ドラフト	draft
ドラフト	rough copy
ドラフト	rough sketch
ドラマ	teledrama
ドラマ	play
ドラマ	drama
ドラマー	drummer
ドラム	drum
ドラム	drums
ドラム	drum kit
ドリー	dolly
ドリーム	dream
ドリブル	dribbling
ドリル	drill bit
ドリル	drill
ドリンク	drink
ドル	dollar
ドル	money
ドル	cash
ドレス	dress
ドレッシング	dressing
ドレッシング	putting on clothes
ドロー	draw
ドロー	tie
ドロー	drawing
ドローイング	drawing
ドロップ	curve ball with a vertical drop
ナーサリー	day nursery
ナーサリー	nursery school
ナーサリー	nursery
ナース	nurse
ナイーブ	innocent
ナイーブ	sensitive
ナイーブ	uncomplicated
ナイター	night game
ナイト	knight
ナイトクラブ	nightclub
ナイフ	knife
ナイロン	nylon
ナイン	nine
ナイン	team
ナイン	players on a team
ナショナリズム	nationalism
ナショナルチェーン	national chain
ナチズム	national socialism
ナチュラリスト	naturalist
ナチュラル	natural
ナックル	knuckle
ナックル	knuckleball
ナッシング	nothing
ナッシング	count of zero
ナッシング	without
ナップザック	knapsack
ナップザック	rucksack
ナップザック	backpack
ナビゲーター	navigator
ナビゲーター	hostess
ナフサ	naphtha
ナプキン	serviette
ナプキン	sanitary napkin
ナプキン	sanitary pad
ナレーション	narration
ナレーター	narrator
ナローキャスティング	narrowcasting
ナンセンス	nonsense
ナンセンス	unstylish
ナンバー	number
ナンバー	number plate
ナンバー	license plate
ナンバープレート	number plate
ナンバープレート	license plate
ナンバープレート	licence plate
ナンバーワン	number one
ニー	knee
ニーズ	needs
ニーズ	demands
ニーズ	requests
ニアミス	near miss
ニコチン	nicotine
ニッカーズ	knickers
ニック	nick
ニックネーム	nickname
ニット	knit
ニット	knitted fabric
ニット	knitted garments
ニュース	news
ニュースソース	news source
ニュースレター	newsletter
ニュータウン	new housing development
ニューフェイス	new star
ニューフェイス	newcomer
ニューフェイス	freshman
ニューメディア	new media
ニューリーダー	new leader
ニューロン	neuron
ニュアンス	nuance
ヌード	nude
ヌードル	noodle
ヌードル	noodles
ヌーベル	mid-length novel
ヌーボー	modern
ヌーボー	up-to-date
ヌーボー	art nouveau
ネイビー	navy
ネイビー	navy blue
ネーミング	branding
ネーム	name
ネーム	nameplate
ネーム	caption
ネオ	neo
ネオン	neon sign
ネガ	negative
ネガティブ	negative
ネクタイ	tie
ネクタイ	necktie
ネスト	nest
ネスト	hive
ネスト	rookery
ネッカチーフ	neckerchief
ネック	neck
ネック	bottleneck
ネック	obstruction
ネックレス	necklace
ネット	network
ネット	nett
ネットプレー	playing close to the net
ネットワーク	network
ノーコメント	no comment
ノーサイド	full time
ノーサイド	end of game
ノーサイド	post-fight mutual praise
ノータッチ	without touching
ノータッチ	no touching
